Date,Price
2019-10-05,1209.48
2019-10-06,1209.48
2019-10-07,1201.38
2019-10-08,1201.38
2019-10-09,1211.14
2019-10-10,1204.54
2019-10-11,1206.12
2019-10-12,1206.12
2019-10-13,1206.12
2019-10-14,1211.27
2019-10-15,1217.66
2019-10-16,1222.27
2019-10-17,1221.84
2019-10-18,1227.68
2019-10-19,1227.68
2019-10-20,1227.68
2019-10-21,1227.68
2019-10-22,1244.3
2019-10-23,1242.17
2019-10-24,1241.78
2019-10-25,1234.93
2019-10-26,1234.93
2019-10-27,1238.06
2019-10-28,1238.06
2019-10-29,1246.85
2019-10-30,1253.11
2019-10-31,1247.19
2019-11-01,1235.87
2019-11-02,1235.87
2019-11-03,1235.87
2019-11-04,1239.18
2019-11-05,1236.72
2019-11-06,1243.91
2019-11-07,1260.3
